"Funding OrgName","Project Reference","ProjectCategory","Outcome Type","LeadRO Name","Department","PI Surname","PI First Name","PI Orcid iD","Outcome Title","Description","Type of Technology","Software Open Sourced?","Year Produced","Impact","Url","GTR Outcome URL","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"NERC","NE/J000957/1","Research Grant","Software and Technical Products","Basque Centre for Climate Change bc3","Research","Villa","Ferdinando","","k.LAB & ARIES","ARIES is powered by cutting-edge integrated modeling technology. The technology and corresponding k.LAB software are not specific to ecosystem services (i.e., they can be applied to other integrated modeling problems) and will be documented for developers and users at our future sister site dedicated to general integrated modeling. The innovations introduced with k.LAB are fully operational, and we have been teaching their principles and use at ARIES training events since 2013.","Physical Model/Kit","","2015","Decision maker soon will be able to connect to modeling engines through the k.EXPLORER, an interface that enables a two-step modeling workflow (set a context and observe a concept). With minimal training, running many sophisticated models will become a simple matter of searching and observing a concept over a context - a user workflow that closely resembles the familiar ways we use the Internet today.","http://aries.integratedmodelling.org/?page_id=77","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56dd526208d845.91674226&grantRef=NE%2FJ000957%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=NE/J000957/1","4E59BFE0-F76F-4F8A-9DCE-EEF384AC75F7","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","62E900C4-E4E3-4655-92C2-3E0A332FBBAD","7FA19EF5-4684-4C1E-BC03-1556ACE35894"
"NERC","NE/I02934X/1","Research Grant","Software and Technical Products","University of East Anglia","Environmental Sciences","Manning","Andrew","http://orcid.org/0000-0001-6952-7773","Average-o-tron","One-stop-shop for averaging atmospheric time series data, with large array of options. Output file format options include BADC, WMO, EU-ICOS. Averaging options include hourly, daily, weekly, monthly. Various additional columns of statistical information also as options.","Software","","2014","Used by a number of UK and international colleagues, including NERC NCAS colleagues.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5464c182561454.04518674&grantRef=NE%2FI02934X%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=NE/I02934X/1","E4870930-32E2-4EB3-B01E-E56D371AE9A3","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","88C5F7F9-8DCC-41C9-BC4F-F37DA01075C7","2001E910-8250-41BA-A0B3-103175B8E241"
"EPSRC","EP/H017178/1","Research Grant","Software and Technical Products","University College London","UCL Interaction Centre","Berthouze","Nadia","","Go-with-the-flow","Go-with-the-flow is a wearable Smartphone app that senses movement and related physiological processes (e.g., breathing) and transforms these signals into sound. Smartphone sensors track movement and Arduino-based respiration chest belts detect breathing patterns related to anxiety. It was developed as part of my PhD on the Emotion and Pain project. The device has been designed from user studies with people with chronic pain and with physiotherapists and psychologists (Singh et al., 2014) and validated through control studies and home studies. The description of the device is described in related publications (Singh et al., 2015).","Webtool/Application","","2014","Go-with-the flow was hailed as the most innovative app at the Festival of Digital Health, 2014 and we won the Runners Up prize. The event celebrated the cutting edge of health apps in the fields of gamification and self-tracking and included a live showcase of apps and games demonstrating innovation from UCL academics and SMEs. More details here.

http://www.fdh.ucl.ac.uk/event/gamification-self-tracking-health-wellbeing/

Subsequently I also won people's choice award for presenting our work at the Grace Hopper London Colloquium 2015.

http://academy.bcs.org/content/london-hopper-colloquium.

We were also finalists at the Social Innovators Challenge that was orgainsed and hosted by Healthbox, UCLB and Numbers4Good, in collaboration with Janssen Healthcare Innovation and Trafford Housing Trust, with support from the Cabinet Office

http://www.healthsocialinnovators.org/",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56db791b0028e7.98580587&grantRef=EP%2FH017178%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/H017178/1","CE6A2858-2DD8-448A-A9EE-DCFD487E2271","798CB33D-C79E-4578-83F2-72606407192C","3A5E126D-C175-4730-9B7B-E6D8CF447F83","098AF839-3F94-4990-87CB-3D0D0BAA0D76"
"EPSRC","EP/H017178/1","Research Grant","Software and Technical Products","University College London","UCL Interaction Centre","Berthouze","Nadia","","Automatic recognition of pain-related behaviour during physical rehabilitation","The software extracts kinematics and muscle activity features from data captured by movement and EMG sensors and detect chronic pain-related behavior during a set of specific physical rehabilitation exercises. It can be used to personalize the support needed by the patient during physical rehabilitation.
The description of the features and the models is provided in the related publications (Aung et al., 2013-2016) at www.emo-pain.ac.uk. We are now improving the software to use cheaper and more easily available sensors. This version will be open-source.","Software","","2014","The software is not yet used in the domain but it has led to new interest by companies and other researcher groups.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56dc0f5e8b9dc4.83192068&grantRef=EP%2FH017178%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/H017178/1","CE6A2858-2DD8-448A-A9EE-DCFD487E2271","798CB33D-C79E-4578-83F2-72606407192C","3A5E126D-C175-4730-9B7B-E6D8CF447F83","098AF839-3F94-4990-87CB-3D0D0BAA0D76"
"EPSRC","EP/I033181/1","Research Grant","Software and Technical Products","University of Central Lancashire","Sch of Forensic and Investigative Sci","Stec","Anna A","","Development of equivalence ratio meter","A novel field deployable device for the measurement of equivalence ratio is under final construction. Data and fire effluent analysis has also lead to the development of a numerical procedure that can be used to measure the equivalence ratio of fires using a secondary oxidiser utilising added air. This methodology is based on analysis carried out by Barbrauskas several years ago which utilises pure oxygen.","New/Improved Technique/Technology","","2012","This improved deployable device allow an independent way of quantyfying the fire condition in terms of the equivalence ratio. The new method is not using oxygen, but air where the in-field instrumental setup is much safer.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-7957603622.1884236fd233ec&grantRef=EP%2FI033181%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I033181/1","734CA8BE-AA92-48E4-A0B4-EBC9AAA1B945","798CB33D-C79E-4578-83F2-72606407192C","AEC15D5A-BFD5-4D34-978F-500C126C4FDC","F6E5E792-B3EC-48E5-AB10-5FB56C5D33A8"
"EPSRC","EP/I033181/1","Research Grant","Software and Technical Products","University of Central Lancashire","Sch of Forensic and Investigative Sci","Stec","Anna A","","The LIFE facility completely rebuilt","1. The original LIFE construction was built with calcium silicate board. This material proved unable to withstand the temperatures of the sizes of fire necessary to achieve under-ventilation. For this reason the original walls were replaced with fire-grade masonry and the new walls were topped with a steel roof (with insulation). 

2. Data suggested that the airflow into the apparatus was being over-measured. Detailed investigation showed that the air movement through the inlet channel did not approximate plug flow. The air inlet channel was redesigned and fitted with new, better performing, instrumentation. The new instrumentation was characterised using a wind tunnel.

3. It proved difficult to achieve under-ventilated combustion in the early version of the apparatus due to extra air reaching the combustion chamber by leaking in through the outlet channel. The outlet channel was reconstructed with a ceramic fibre restriction in order to restrict the counterflow of effluent.

4. It was found that the temperature measurements taken in the enclosure did not describe the combustion conditions adequately. A new thermocouple tree was placed in the interface between the room and corridor. This extra data allows the interface between the upper and lower layers to be understood more definitely.

5. It has been found that the original gas analysers sustain damage when operated under negative pressure. The analysers have been modified to work under positive pressure.","New/Improved Technique/Technology","","2012","The LIFE facility was improved and completely rebuilt which allowed further, more complex, tests to be carried out.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-4801237215.1028716fd22d70&grantRef=EP%2FI033181%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I033181/1","734CA8BE-AA92-48E4-A0B4-EBC9AAA1B945","798CB33D-C79E-4578-83F2-72606407192C","AEC15D5A-BFD5-4D34-978F-500C126C4FDC","F6E5E792-B3EC-48E5-AB10-5FB56C5D33A8"
"EPSRC","EP/G055904/1","Research Grant","Software and Technical Products","University of Cambridge","Physics","Payne","Michael","","ONETEP","ONETEP is a linear scaling quantum mechanical atomistic simulation tool","Software","","","This software is continuously improved in terms of both functionality and speed. It has been sold commercially by Biovia (formerly Accelrys) since 2004 and now has commercial sales in excess of $4.5million","http://accelrys.com/products/materials-studio/quantum-and-catalysis-software.html","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5458aa081ee130.23101659&grantRef=EP%2FG055904%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/G055904/1","D19FCE0C-4F65-479A-BC01-A9D424D9BB7A","798CB33D-C79E-4578-83F2-72606407192C","D1774113-D5D2-4B7C-A412-66A90FE4B96F","76666D1E-8E9A-41E8-89A9-EF554D8D3CBA"
"MRC","G116/165","Fellowship","Software and Technical Products","University of Oxford","Unlisted","O'Callaghan","Christopher","","PeaKDEck: a kernel density estimator-based peak calling program for DNaseI-seq data","Hypersensitivity to DNaseI digestion is a hallmark of open chromatin, and DNaseI-seq allows the genome-wide identification of regions of open chromatin. Interpreting these data is challenging, largely because of inherent variation in signal-to-noise ratio between datasets. We have developed PeaKDEck, a peak calling program that distinguishes signal from noise by randomly sampling read densities and using kernel density estimation to generate a dataset-specific probability distribution of random background signal. PeaKDEck uses this probability distribution to select an appropriate read density threshold for peak calling in each dataset. We benchmark PeaKDEck using published ENCODE DNaseI-seq data and other peak calling programs, and demonstrate superior performance in low signal-to-noise ratio datasets.","Software","Yes","2014","We have had a number of emails from workers around the world who are using the software and have used it ourselves to analyse high throughput sequencing data.","http://www.ccmp.ox.ac.uk/peakdeck","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5453682fa92bc3.38584401&grantRef=G116%2F165","http://gtr.rcuk.ac.uk:80/projects?ref=G116/165","6DF2A95E-D33C-41BA-A692-EF1965565F4D","C008C651-F5B0-4859-A334-5F574AB6B57C","3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9","6B2DF52A-FCE9-4C50-B8A5-372AFE1D40DC"
"NERC","NE/K014609/1","Research Grant","Software and Technical Products","University of Sheffield","Geography","Sole","Andrew","","MITgcm IcePlume","We have developed IcePlume: a sub grid-scale buoyant plume parameterisation for the widely used Massachusetts Institute of Technology General Circulation Model (MITgcm). IcePlume is detailed in a manuscript currently under review in the Journal of Geophysical Research - Oceans, entitled 'Modeling the impact of glacial runoff on fjord circulation and submarine melt rate using a new subgrid-scale parameterization for glacial plumes'. This development enables three-dimensional simulation of large (500 km2) glacial fjords on annual to decadal timescales. Previously this was computationally impractical because it was necessary to incorporate both the fine scale, highly non-hydrostatic dynamics of the turbulent glacial outflow plume as well as the wider circulation of fjords that may be hundreds of square kilometres in area.","Software","","2014","None as yet. It will be released shortly.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=54648c1fdd88f8.57562000&grantRef=NE%2FK014609%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=NE/K014609/1","97CC343C-5347-4223-BAA6-E86DD99148A4","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","03D8AFBB-3EA5-4885-B036-BD4F9F4F9849","32DE6007-3DD5-418F-9889-C1C138B5AD59"
"MRC","MC_UU_12023/1","Intramural","Software and Technical Products","University College London",,"McCormack","Sheena","","PROUD participant database mobile application","The MRC CTU at UCL data team developed a mobile application to allow study participants to remotely access the PROUD participant database from mobile smart devices.","Webtool/Application","","2014","The application was developed in response to participants requests for remote access to the database from smart devices and therefore was a direct response to study participants requests.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=546237755004a9.69035677&grantRef=MC_UU_12023%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=MC_UU_12023/1","334596F1-9665-4B5E-8CDA-B21F92E192CF","C008C651-F5B0-4859-A334-5F574AB6B57C","3A5E126D-C175-4730-9B7B-E6D8CF447F83","7E3C0045-B615-48B0-B761-74896FEED7ED"
"MRC","MC_UP_1302/2","Intramural","Software and Technical Products","MRC Biostatistics Unit",,"Mander","Adrian","","Simon2stage","Stata module to design a simon two-stage design","Software","Yes","2012","None so far but this was linked to a publication and those methods have been cited so this software is being used.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=545cc8e967b5b0.08166883&grantRef=MC_UP_1302%2F2","http://gtr.rcuk.ac.uk:80/projects?ref=MC_UP_1302/2","6F9EA014-4518-40D8-9057-B5651D0CE8EC","C008C651-F5B0-4859-A334-5F574AB6B57C","B6161E56-8D19-4789-830F-1528216FD2B6","B0F68442-193C-4689-BD80-7E8FB13588A3"
"AHRC","AH/L007584/1","Research Grant","Software and Technical Products","University of Oxford","Zoology","Gosler","Andrew","","EWA - The Ethno-ornithology World Archive","EWA is the archive and its website and peripheral software that are the purpose of this grant. Hence this is the main output. The software, written in CAKE PHP is a bespoke application, now running on the Zoology Department server, which consists of the archive, website coming soon at https://www.ewa-archive.net/ . EWA has been granted the secure Oxford domain of https://www.ewa.ox.ac.uk/ and at the time of writing in test at https://www.ewa.ox.ac.uk/demo/app/webroot/ facilities for data entry online, browse, search (coming soon), mapping, data download, commenting on entries, static pages, Ts &amp;Cs etc., links to external species-specific resources for Handbook of Birds of the World Alive, BirdLife international and Internet Bird Collection, and a funding support page at Just Giving which will be hosted under the BirdLife International site, and functionality for messaging between Admin, Submitters and Curators. The email account: ewa@zoo.ox.ac.uk has also been set up with access granted to the research team.","Software","","2016","All impacts of EWA - see other criteria","https://www.ewa.ox.ac.uk/demo/app/webroot/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56c490abc720c6.08914640&grantRef=AH%2FL007584%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=AH/L007584/1","0305F9A3-46A8-4EBD-BB78-C5427CAADD6F","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9","8F55A5B3-2517-4BB5-B6FE-BDDBAE37D26A"
"EPSRC","EP/L01968X/1","Research Grant","Software and Technical Products","Loughborough University","Wolfson Sch of Mech, Elec & Manufac Eng","Marimuthu","Sundar","","System for material processing by laser induced droplet vaporisation (LIDV)","A novel laser induced droplet vaporisation system (LIDV) that can vaporise a stream of droplets from a micro-droplet dispenser, to produce a succession of impacting shock waves at the surface of the component of interest.","Physical Model/Kit","","2016","The LIDV system was demonstrated for high quality micro-machining of hard materials and cleaning of materials sensitive to heat and abrasion (like carbon fibre reinforced polymer).",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56dd580b0fcac5.76507012&grantRef=EP%2FL01968X%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/L01968X/1","00B03B9E-6777-426D-9A00-C7448A4D2CDB","798CB33D-C79E-4578-83F2-72606407192C","CAA9A40D-0226-4A4F-AC0D-D8299E30A1EF","4F76D237-7BD9-4E2E-A8CB-DA99F49D3A46"
"BBSRC","BB/K004301/1","Research Grant","Software and Technical Products","EMBL - European Bioinformatics Institute","Chemoinformatics and Metabolism","Steinbeck","Chris C","","MassCascade: Visual Programming for LC-MS Data Processing in Metabolomics","We have developed MassCascade, an open-source library for processing LC-MSn metabolomics data, and its plug-in MassCascade-KNIME. The Java library can be used stand- alone or in combination with the plug-in. It comprises basic algorithms for frequent tasks in LC-MSn data processing. Through the plug-in, users can build complex workflows with other KNIME nodes for chem- or bioinformatics or with generic data analysis and visualisation tools, that go beyond the actual MassCascade functionality.","Software","Yes","2014","No actual Impacts realised to date","https://bitbucket.org/sbeisken/masscascadeknime/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=546252d36aac57.02231261&grantRef=BB%2FK004301%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/K004301/1","2BC0B6CF-00F8-455A-AD8B-D5908998917F","2512EF1C-401B-4222-9869-A770D4C5FAC7","9A22541F-DA58-481E-8D0C-C4BCF4EA030E","C3D1EE9F-4B80-483D-8443-D0ED2787EEEF"
"BBSRC","BB/F00057X/1","Research Grant","Software and Technical Products","University of Edinburgh","Sch of Biological Sciences","Matthews","Keith","","Recombinant Trypanosoma theileri as a vaccine vehicle","We have developed Trypanosoma theileri as a vaccine delivery system.","New/Improved Technique/Technology","","2011","Patent submitted, as detailed under the Intellectual property section of the Portfolio",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5460e03b35e0b4.43850797&grantRef=BB%2FF00057X%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/F00057X/1","64DDB6D7-AE25-4A6F-B0F5-EEE587D4A852","2512EF1C-401B-4222-9869-A770D4C5FAC7","2DB7ED73-8E89-457A-A395-FAC12F929C1A","11FFBE61-38FF-4365-B910-2FE02113BB27"
"MRC","G0901608","Research Grant","Software and Technical Products","St George's University of London","Cellular and Molecular Medicine","Sadiq","Syed Tariq","","PolySTI computer assisted self-interview for behaviour","This is an behaviour questionnaire that is intuitively administered by an algorithm to collect data on sexual behaviour and socioeconomic status anonymously.","Webtool/Application","","2013","Data collection underway",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=5463bcc11dd097.98167238&grantRef=G0901608","http://gtr.rcuk.ac.uk:80/projects?ref=G0901608","AE88D7E6-0D7B-41FB-9E14-E7155AA2A1A8","C008C651-F5B0-4859-A334-5F574AB6B57C","F325BF32-08AE-4621-8057-E5D6613B7308","89048EBE-F920-4367-AED4-F4B6A044E9EA"
"EPSRC","DT/F002726/1","Research Grant","Software and Technical Products","University of Cambridge","Materials Science & Metallurgy","Kumar","Ramachandran","","Prototype SOx Sensor","A prototype analyser has been developed by the industrial partner EMC Ltd and being trialled in a commercial power station. The analyser includes an on-board diagnostic facility used to check the condition of both the SOx and the oxygen sensor. The analyser connects to an Ethernet network, allowing remote monitoring of an unlimited number of analysers from the power station control room. Custom software has been written to allow monitoring and recording of all necessary data.","Physical Model/Kit","","",,,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-7859539490.06231571e573ee&grantRef=DT%2FF002726%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=DT/F002726/1","495B3773-1121-41F0-95CB-CD119EE43A8A","798CB33D-C79E-4578-83F2-72606407192C","D1774113-D5D2-4B7C-A412-66A90FE4B96F","DAB3008C-2EF3-4EF5-B9C8-5FCB904FCE28"
"EPSRC","EP/L026066/1","Research Grant","Software and Technical Products","University of Oxford","Oxford Physics","Riede","Moritz","http://orcid.org/0000-0002-5399-5510","Group Code on Github","Group software, experimental designs, etc.","Software","Yes","2015","open science community","https://github.com/orgs/AFMD/dashboard","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56d89b44df7b46.13681417&grantRef=EP%2FL026066%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/L026066/1","D797A0D8-E45D-4EB3-883F-CBA6E75A4B82","798CB33D-C79E-4578-83F2-72606407192C","3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9","F5F1BB44-BF1D-4AAB-85AE-2E75AF007811"
"EPSRC","EP/M022501/1","Research Grant","Software and Technical Products","University of Oxford","Materials","Yates","Jonathan","","CASTEP","CASTEP is a leading code for calculating the properties of materials from first principles. Using density functional theory, it can simulate a wide range of properties of materials proprieties including energetics, structure at the atomic level, vibrational properties, electronic response properties etc. In particular it has a wide range of spectroscopic features that link directly to experiment, such as infra-red and Raman spectroscopies, NMR, and core level spectra.

The 2014 release included code for non-collinear magnetism, spin-orbit coupling and the calculations NMR spin-spin (J) couplings.","Software","","2014","Widely used in academia and industry. The NMR functionality is widely used in the pharmaceutical industry.","httP://www.castep.org","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=54644bc6c49670.04933703&grantRef=EP%2FM022501%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/M022501/1","C3255A87-675B-4D63-83C1-D2C3F378FA39","798CB33D-C79E-4578-83F2-72606407192C","3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9","6C580882-C923-4340-98B8-BDF3D0A38EB3"
"STFC","ST/I001719/1","Research Grant","Software and Technical Products","University of Warwick","Physics","Marsh","Thomas","","PAMELA","PAMELA is an astronomical spectrum extraction program of long-standing. However it was modified and released under the STARLINK software suite relatively recently, hence the recent realisation date.","Software","Yes","2012","PAMELA has been used in hundreds of astronomical research papers.",,"http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56dd85f1a4c2f5.65553083&grantRef=ST%2FI001719%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=ST/I001719/1","3DA6F900-26EA-4E49-BD5D-E2A4F4013604","D7F4F462-0518-4784-908A-D12633C139B3","B6FB652A-60C3-48DD-9A33-075D1F759B48","F6C6D8EE-8062-482D-8826-119457404CA1"
"EPSRC","EP/J015180/1","Research Grant","Software and Technical Products","Heriot-Watt University","Sch of Engineering and Physical Science","McLaughlin","Stephen","","Parametric Dictionary Design and Constrained Overcomplete Analysis Operator Learning for Cosparse Signal Modelling","Software to assist with dictionary design in compressed sensing systems for use in signal processing systems such as radar systems","New/Improved Technique/Technology","","2015","Software used by UK industry to explore application of software to Radar systems","http://www.mehrdadya.com","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56d93cdfb70463.90007525&grantRef=EP%2FJ015180%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/J015180/1","E91CE964-41F7-456C-AB86-E579270E0689","798CB33D-C79E-4578-83F2-72606407192C","E5A82D2C-5AD4-488A-ACFF-566345A5D6DA","4DE817D8-AEBC-489D-BC77-DC611603A8C5"
"EPSRC","EP/I000615/1","Research Grant","Software and Technical Products","University of Lincoln","Lincoln School of Humanities","Lawson","Shaun","","Sleepful Android App","The &quot;Sleepful App&quot; (downloadable direct from an Android phone at http://sleepful.me/download) is an Android mobile phone application that is integrated with the Sleepful.me social network platform but can also be used in standalone form to record and monitor sleep. The app has been validated against existing methods used in clinical sleep research as described in the CHI 2013 paper: Lawson, S., Jamison-Powell, S., Garbett, A, Linehan, C., Kucharczyk, E, Verbaan, S., Rowland, D, Morgan K. (2013) Validating a Mobile Phone Application for the Everyday, Unobtrusive, Objective Measurement of Sleep. in Proc of ACM CHI 2013. 27 Apr - 5 May 2013, Paris, France.","Software","","2013","The app is freely available but only used to date by recruited participants.","http://sleepful.me/download","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-3918970780.3716616fd4b798&grantRef=EP%2FI000615%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/I000615/1","C6BAF955-B59F-475F-8AF4-E5D4A26D95D7","798CB33D-C79E-4578-83F2-72606407192C","D64641C7-D9A6-4B41-9C8F-03F7396CB8DA","E9FA0F77-E777-48EF-B7D7-478915AEF704"
"BBSRC","BB/L024152/1","Research Grant","Software and Technical Products","EMBL - European Bioinformatics Institute","Chemoinformatics and Metabolism","O'Donovan","Claire","","Metabolite Identification plugin for ISAcreator","We have developed an ISAcreator plugin to simplify the reporting of metabolites identified in an experiment. We have based the reporting format on the suggested mzTAB (small molecule section) standard (https://code.google.com/p/mztab).","Software","Yes","2011","Simplified metabolite annotations due to PubChem search integration.","https://github.com/EBI-Metabolights/ISAcreatorPlugins","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-8446175370.7809146fd1e18a&grantRef=BB%2FL024152%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/L024152/1","8AD6A9A2-2491-422B-996F-E5113E267B21","2512EF1C-401B-4222-9869-A770D4C5FAC7","9A22541F-DA58-481E-8D0C-C4BCF4EA030E","C3D1978C-F406-4C37-84AD-AABB38267132"
"BBSRC","BB/L024152/1","Research Grant","Software and Technical Products","EMBL - European Bioinformatics Institute","Chemoinformatics and Metabolism","O'Donovan","Claire","","MetaboAnalyst integration in MetaboLights","MetaboAnalyst provides a user-friendly, web-based analytical pipeline for high-throughput metabolomics studies. In particular, MetaboAnalyst aims to offer a variety of commonly used procedures for metabolomic data processing, normalization, multivariate statistical analysis, as well as data annotation. The tool focuses on exploratory statistical analysis, functional interpretation, and advanced statistics for translational metabolomics studies.","Webtool/Application","","2015","MetaboAnalyst has been modified to run on the EMBL-EBI R-cloud and has been included in MetaboLights as part of ongoing integration of analysis tools into MetaboLights LABS. 
The MetaboLights team has modified the backend (handling of R-pacakges/sniplets) to run on our extensive R-Cloud. Standard MetaboAnalyst runs on a single R-serve instance, so we added the ability to run in a distributed environment.

In a recent survey we conducted, MetaboAnalyst was the most used metabolomics analysis tool amongst the respondents.","http://www.ebi.ac.uk/metabolights/metaboanalyst","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56d82ba4725643.10503401&grantRef=BB%2FL024152%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=BB/L024152/1","8AD6A9A2-2491-422B-996F-E5113E267B21","2512EF1C-401B-4222-9869-A770D4C5FAC7","9A22541F-DA58-481E-8D0C-C4BCF4EA030E","C3D1978C-F406-4C37-84AD-AABB38267132"
"NERC","NE/L00626X/1","Research Grant","Software and Technical Products","Queen Mary, University of London","Sch of Biological and Chemical Sciences","Wurm","Yannick","http://orcid.org/0000-0002-3140-2809","Sequenceserver","Makes it easier to perform BLAST","Software","Yes","2012","(development has continued).","http://www.sequenceserver.com","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=56d2a3e799a877.78602126&grantRef=NE%2FL00626X%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=NE/L00626X/1","AEDF3859-933F-416E-BB61-E3F15AA3586F","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","D5337A10-AC8A-402A-8164-C5F9CC6B0140","EC4DAE74-15D4-4BE7-A4E3-D418D11CB35B"
"EPSRC","EP/H02185X/1","Research Grant","Software and Technical Products","University College London","Centre for Advanced Spatial Analysis","Wilson","Alan","","Converting Latitude and Longitude to British National Grid","This is a Python tool to automatically convert a bulk of British National Grid coordinates to Latitude and Longitude and back. Currently this software has over 100 downloads per month.","Software","","2012","N/a","http://hannahfry.co.uk/2012/02/01/converting-latitude-and-longitude-to-british-national-grid/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-8797089735.7883786fd4ae1a&grantRef=EP%2FH02185X%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/H02185X/1","670B5EF6-1E01-4099-AF18-E5DFDCB72C45","798CB33D-C79E-4578-83F2-72606407192C","3A5E126D-C175-4730-9B7B-E6D8CF447F83","FB833B5F-F8D4-4D5B-A83C-DEBA96E317E7"
"EPSRC","EP/H02185X/1","Research Grant","Software and Technical Products","University College London","Centre for Advanced Spatial Analysis","Wilson","Alan","","Bezier Curves","This is a Python tool to automatically create Bezier curves on a map.","Software","","2011","n/a","http://hannahfry.co.uk/2011/11/16/bezier-curves/","http://gtr.rcuk.ac.uk:80/resources/outcome.html#?type=softwareandtechnicalproduct&outcomeId=r-1938720133.0985136fd4ad16&grantRef=EP%2FH02185X%2F1","http://gtr.rcuk.ac.uk:80/projects?ref=EP/H02185X/1","670B5EF6-1E01-4099-AF18-E5DFDCB72C45","798CB33D-C79E-4578-83F2-72606407192C","3A5E126D-C175-4730-9B7B-E6D8CF447F83","FB833B5F-F8D4-4D5B-A83C-DEBA96E317E7"
